1,6,-40,60,-40,40,40,40,0,1,0,15,0,1,0,1
1,0,-63.03225373,100,-85.95754113,40,40,40,0,1,0,30,0,1,0,1
1,7,-90.3527618,140,-121.5623205,40,40,40,0,1,0,45,0,1,0,1
1,3,-125.9575411,180,-148.8828285,40,40,40,0,1,0,60,0,1,0,1
1,6,-167.4201848,220,-166.0572179,40,40,40,0,1,0,75,0,1,0,1
1,7,-211.9150823,260,-171.9150823,40,40,40,0,1,0,90,0,1,0,1
1,9,-256.4099797,300,-166.0572179,40,40,40,0,1,0,105,0,1,0,1
1,8,-297.8726234,340,-148.8828285,40,40,40,0,1,0,120,0,1,0,1
1,4,-333.4774027,380,-121.5623205,40,40,40,0,1,0,135,0,1,0,1
1,1,-360.7979108,420,-85.95754113,40,40,40,0,1,0,150,0,1,0,1
1,0,-377.9723001,460,-44.49489743,40,40,40,0,1,0,165,0,1,0,1
1,5,-383.8301645,500,-5.684341886e-014,40,40,40,0,1,0,180,0,1,0,1
1,1,-377.9723001,540,44.49489743,40,40,40,0,1,0,195,0,1,0,1
1,6,-360.7979108,580,85.95754113,40,40,40,0,1,0,210,0,1,0,1
1,3,-333.4774027,620,121.5623205,40,40,40,0,1,0,225,0,1,0,1
1,5,-305.1931315,660,149.8465917,40,40,40,0,1,0,240,0,1,0,1
1,7,-256.4099797,700,166.0572179,40,40,40,0,1,0,255,0,1,0,1
1,9,-211.9150823,740,171.9150823,40,40,40,0,1,0,-90,0,1,0,1
1,0,-167.4201848,780,166.0572179,40,40,40,0,1,0,-75,0,1,0,1
1,2,-125.9575411,820,148.8828285,40,40,40,0,1,0,-60,0,1,0,1
1,4,-90.3527618,860,121.5623205,40,40,40,0,1,0,-45,0,1,0,1
1,3,-63.03225373,900,85.95754113,40,40,40,0,1,0,-30,0,1,0,1
1,7,-45.85786438,940,44.49489743,40,40,40,0,1,0,-15,0,1,0,1
1,0,45.85786438,60,44.49489743,40,40,40,0,1,0,195,1,1,0,1
1,6,63.03225373,100,85.95754113,40,40,40,0,1,0,210,1,1,0,1
1,7,90.3527618,140,121.5623205,40,40,40,0,1,0,225,1,1,0,1
1,5,125.9575411,180,148.8828285,40,40,40,0,1,0,240,1,1,0,1
1,0,167.4201848,220,166.0572179,40,40,40,0,1,0,255,1,1,0,1
1,1,211.9150823,260,171.9150823,40,40,40,0,1,0,-90,1,1,0,1
1,5,256.4099797,300,166.0572179,40,40,40,0,1,0,-75,1,1,0,1
1,6,297.8726234,340,148.8828285,40,40,40,0,1,0,-60,1,1,0,1
1,3,333.4774027,380,121.5623205,40,40,40,0,1,0,-45,1,1,0,1
1,3,360.7979108,420,85.95754113,40,40,40,0,1,0,-30,1,1,0,1
1,3,377.9723001,460,44.49489743,40,40,40,0,1,0,-15,1,1,0,1
1,2,383.8301645,500,-2.955857781e-012,40,40,40,0,0,0,0,1,1,0,1
1,5,377.9723001,540,-44.49489743,40,40,40,0,1,0,15,1,1,0,1
1,4,360.7979108,580,-85.95754113,40,40,40,0,1,0,30,1,1,0,1
1,2,333.4774027,620,-121.5623205,40,40,40,0,1,0,45,1,1,0,1
1,8,297.8726234,660,-148.8828285,40,40,40,0,1,0,60,1,1,0,1
1,4,256.4099797,700,-166.0572179,40,40,40,0,1,0,75,1,1,0,1
1,0,211.9150823,740,-171.9150823,40,40,40,0,1,0,90,1,1,0,1
1,7,167.4201848,780,-166.0572179,40,40,40,0,1,0,105,1,1,0,1
1,0,125.9575411,820,-148.8828285,40,40,40,0,1,0,120,1,1,0,1
1,8,90.3527618,860,-121.5623205,40,40,40,0,1,0,135,1,1,0,1
1,2,63.03225373,900,-85.95754113,40,40,40,0,1,0,150,1,1,0,1
1,6,45.85786438,940,-44.49489743,40,40,40,0,1,0,165,1,1,0,1
1,2,44.49489743,60,-45.85786438,40,40,40,0,1,0,-75,1,0,0,1
1,0,85.95754113,100,-63.03225373,40,40,40,0,1,0,-60,1,0,0,1
1,0,121.5623205,140,-90.3527618,40,40,40,0,1,0,-45,1,0,0,1
1,8,148.8828285,180,-125.9575411,40,40,40,0,1,0,-30,1,0,0,1
1,3,166.0572179,220,-167.4201848,40,40,40,0,1,0,-15,1,0,0,1
1,4,171.9150823,260,-211.9150823,40,40,40,0,0,0,0,1,0,0,1
1,2,166.0572179,300,-256.4099797,40,40,40,0,1,0,15,1,0,0,1
1,9,148.8828285,340,-297.8726234,40,40,40,0,1,0,30,1,0,0,1
1,0,121.5623205,380,-333.4774027,40,40,40,0,1,0,45,1,0,0,1
1,2,85.95754113,420,-360.7979108,40,40,40,0,1,0,60,1,0,0,1
1,4,44.49489743,460,-377.9723001,40,40,40,0,1,0,75,1,0,0,1
1,0,-3.694822226e-012,500,-383.8301645,40,40,40,0,1,0,90,1,0,0,1
1,7,-44.49489743,540,-377.9723001,40,40,40,0,1,0,105,1,0,0,1
1,6,-85.95754113,580,-360.7979108,40,40,40,0,1,0,120,1,0,0,1
