0,0,0,0,0,100,50,50,-0,1,0,90,0.5,0.5,0.5,1
0,3,-50,0,-250,100,50,50,0,0,0,0,0.5,0.5,0.5,1
0,7,4.263256415e-014,0,-100,100,50,50,-0,1,0,90,0.5,0.5,0.5,1
0,4,-50,0,-150,100,50,1,0,1,0,180,0.5,0.5,0.5,1
0,0,-100,0,-200,100,50,50,-0,1,0,90,0.5,0.5,0.5,1
0,2,100,0,9.947598301e-014,100,50,1,0,1,0,-90,0.5,0.5,0.5,1
0,9,50,0,50,100,50,1,0,1,0,180,0.5,0.5,0.5,1
0,5,1.27009514e-013,0,-300,100,50,50,-0,1,0,90,0.5,0.5,0.5,1
0,2,1.696420782e-013,0,-400,100,50,50,-0,1,0,90,0.5,0.5,0.5,1
0,4,50,0,-450,100,50,50,0,0,0,0,0.5,0.5,0.5,1
0,2,150,0,-450,100,50,50,0,0,0,0,0.5,0.5,0.5,1
0,5,200,0,-500,100,50,50,-0,1,0,90,0.5,0.5,0.5,1
0,4,200,0,-600,100,50,50,-0,1,0,90,0.5,0.5,0.5,1
0,3,250,0,-650,100,50,50,0,0,0,0,0.5,0.5,0.5,1
0,1,300,0,-600,100,50,1,0,1,0,-90,0.5,0.5,0.5,1
0,6,300,0,-500,100,50,1,0,1,0,-90,0.5,0.5,0.5,1
0,2,350,0,-450,100,50,50,0,0,0,0,0.5,0.5,0.5,1
0,8,450,0,-450,100,50,50,0,0,0,0,0.5,0.5,0.5,1
0,7,500,0,-400,100,50,1,0,1,0,-90,0.5,0.5,0.5,1
0,3,450,0,-350,100,50,1,0,1,0,180,0.5,0.5,0.5,1
0,7,350,0,-350,100,50,1,0,1,0,180,0.5,0.5,0.5,1
0,5,250,0,-350,100,50,1,0,1,0,180,0.5,0.5,0.5,1
0,6,150,0,-350,100,50,1,0,1,0,180,0.5,0.5,0.5,1
0,9,100,0,-100,100,50,1,0,1,0,-90,0.5,0.5,0.5,1
0,6,100,0,-200,100,50,1,0,1,0,-90,0.5,0.5,0.5,1
0,9,100,0,-300,100,50,1,0,1,0,-90,0.5,0.5,0.5,1
