0,4,0,0,0,439.1950643,607.8430044,500,1,0,0,-90,0.1394160092,0.4440000057,0.1901800334,1
1,6,0,42.66017179,0,199.4592537,85.32034358,141.0914428,0,0,0,0,0.5881320238,0.9610000253,0.6937779188,1
1,4,61.39590886,126.1018285,0,169.0478973,4.60595662,141.0914428,0,0,1,-45,0.5,0.07300001383,0.07300001383,1
1,1,-61.39590886,126.1018285,0,169.0478973,4.60595662,141.0914428,0,-0,1,45,0.5,0.07300001383,0.07300001383,1
1,1,0,26.57192625,71.85429658,27.7687682,53.1438525,2.617150316,0,0,0,0,0.5,0.3158329427,0.1234999895,1
1,2,55.67188426,58.70707035,71.85429658,42.07248187,29.69006064,2.617150316,0,0,0,0,1,1,1,1
1,6,-55.672,58.70707035,71.85429658,42.07248187,29.69006064,2.617150316,0,0,0,0,1,1,1,1
1,1,101.038202,58.70707035,24.20903341,42.07248187,29.69006064,2.617150316,-0,1,0,90,1,1,1,1
1,4,101.038202,58.70707035,-39.81739998,42.07248187,29.69006064,2.617150316,-0,1,0,90,1,1,1,1
1,9,-101.038202,58.70707035,24.20903341,42.07248187,29.69006064,2.617150316,-0,1,0,90,1,1,1,1
1,0,-101.038202,58.70707035,-39.81739998,42.07248187,29.69006064,2.617150316,-0,1,0,90,1,1,1,1
1,3,0,189.1010335,0,8.004328045,8.004328045,141.091,0,-0,1,45,0.2870000005,0.02582999319,0.02582999319,1
1,5,-9.354884443,26.57192625,73.33277032,3.605352121,6.899920802,0.3397971555,0,0,0,0,1,0.8335999846,0.5839999914,1
2,6,-9.306069378,27.44506199,74.32255821,1.991781562,1.991781562,1.991781562,1,-0,0,90,0.7870000005,0.7870000005,0.7870000005,1
1,5,30.77805052,12.36465956,265.6303562,4.230012945,24.72931911,27.22363877,0,0,0,0,1,0.8335999846,0.5839999914,1
1,6,30.77805052,14.77182772,283.7776378,7.711803411,29.54365544,9.070924313,0,0,0,0,0.5,0.3158329427,0.1234999895,1
1,4,30.77805052,30.40073848,283.7776378,11.22432629,1.714166093,13.20249088,0,0,0,0,1,0.8335999846,0.5839999914,1
2,4,30.77805052,34.75285565,283.8718744,7.261758524,7.261758524,7.261758524,0,0,0,0,0.7870000005,0.7870000005,0.7870000005,1
1,1,30.77805052,9.52390307,229.3357932,4.230012945,19.04780614,27.22363877,0,0,0,0,1,0.8335999846,0.5839999914,1
1,5,30.77805052,14.77182772,247.4830747,7.711803411,29.54365544,9.070924313,0,0,0,0,0.5,0.3158329427,0.1234999895,1
1,7,30.77805052,30.40073848,247.4830747,11.22432629,1.714166093,13.20249088,0,0,0,0,1,0.8335999846,0.5839999914,1
2,3,30.77805052,34.75285565,247.5773114,7.261758524,7.261758524,7.261758524,0,0,0,0,0.7870000005,0.7870000005,0.7870000005,1
1,7,30.77805052,12.36465956,193.0412301,4.230012945,24.72931911,27.22363877,0,0,0,0,1,0.8335999846,0.5839999914,1
1,7,30.77805052,14.77182772,211.1885116,7.711803411,29.54365544,9.070924313,0,0,0,0,0.5,0.3158329427,0.1234999895,1
1,2,30.77805052,30.40073848,211.1885116,11.22432629,1.714166093,13.20249088,0,0,0,0,1,0.8335999846,0.5839999914,1
2,5,30.77805052,34.75285565,211.2827483,7.261758524,7.261758524,7.261758524,0,0,0,0,0.7870000005,0.7870000005,0.7870000005,1
1,5,30.77805052,9.52390307,156.746667,4.230012945,19.04780614,27.22363877,0,0,0,0,1,0.8335999846,0.5839999914,1
1,9,30.77805052,14.77182772,174.8939485,7.711803411,29.54365544,9.070924313,0,0,0,0,0.5,0.3158329427,0.1234999895,1
1,2,30.77805052,30.40073848,174.8939485,11.22432629,1.714166093,13.20249088,0,0,0,0,1,0.8335999846,0.5839999914,1
2,6,30.77805052,34.75285565,174.9881852,7.261758524,7.261758524,7.261758524,0,0,0,0,0.7870000005,0.7870000005,0.7870000005,1
1,4,30.77805052,12.36465956,120.4521039,4.230012945,24.72931911,27.22363877,0,0,0,0,1,0.8335999846,0.5839999914,1
1,1,30.77805052,14.77182772,138.5993854,7.711803411,29.54365544,9.070924313,0,0,0,0,0.5,0.3158329427,0.1234999895,1
1,6,30.77805052,30.40073848,138.5993854,11.22432629,1.714166093,13.20249088,0,0,0,0,1,0.8335999846,0.5839999914,1
2,4,30.77805052,34.75285565,138.6936221,7.261758524,7.261758524,7.261758524,0,0,0,0,0.7870000005,0.7870000005,0.7870000005,1
1,3,30.77805052,9.52390307,84.15754081,4.230012945,19.04780614,27.22363877,0,0,0,0,1,0.8335999846,0.5839999914,1
1,4,30.77805052,14.77182772,102.3048224,7.711803411,29.54365544,9.070924313,0,0,0,0,0.5,0.3158329427,0.1234999895,1
1,2,30.77805052,30.40073848,102.3048224,11.22432629,1.714166093,13.20249088,0,0,0,0,1,0.8335999846,0.5839999914,1
2,0,30.77805052,34.75285565,102.399059,7.261758524,7.261758524,7.261758524,0,0,0,0,0.7870000005,0.7870000005,0.7870000005,1
1,2,-28.73560781,12.36465956,265.6303562,4.230012945,24.72931911,27.22363877,0,0,0,0,1,0.8335999846,0.5839999914,1
1,0,-28.73560781,14.77182772,283.7776378,7.711803411,29.54365544,9.070924313,0,0,0,0,0.5,0.3158329427,0.1234999895,1
1,1,-28.73560781,30.40073848,283.7776378,11.22432629,1.714166093,13.20249088,0,0,0,0,1,0.8335999846,0.5839999914,1
2,8,-28.73560781,34.75285565,283.8718744,7.261758524,7.261758524,7.261758524,0,0,0,0,0.7870000005,0.7870000005,0.7870000005,1
1,6,-28.73560781,9.52390307,229.3357932,4.230012945,19.04780614,27.22363877,0,0,0,0,1,0.8335999846,0.5839999914,1
1,1,-28.73560781,14.77182772,247.4830747,7.711803411,29.54365544,9.070924313,0,0,0,0,0.5,0.3158329427,0.1234999895,1
1,7,-28.73560781,30.40073848,247.4830747,11.22432629,1.714166093,13.20249088,0,0,0,0,1,0.8335999846,0.5839999914,1
2,8,-28.73560781,34.75285565,247.5773114,7.261758524,7.261758524,7.261758524,0,0,0,0,0.7870000005,0.7870000005,0.7870000005,1
1,7,-28.73560781,12.36465956,193.0412301,4.230012945,24.72931911,27.22363877,0,0,0,0,1,0.8335999846,0.5839999914,1
1,3,-28.73560781,14.77182772,211.1885116,7.711803411,29.54365544,9.070924313,0,0,0,0,0.5,0.3158329427,0.1234999895,1
1,2,-28.73560781,30.40073848,211.1885116,11.22432629,1.714166093,13.20249088,0,0,0,0,1,0.8335999846,0.5839999914,1
2,4,-28.73560781,34.75285565,211.2827483,7.261758524,7.261758524,7.261758524,0,0,0,0,0.7870000005,0.7870000005,0.7870000005,1
1,5,-28.73560781,9.52390307,156.746667,4.230012945,19.04780614,27.22363877,0,0,0,0,1,0.8335999846,0.5839999914,1
1,8,-28.73560781,14.77182772,174.8939485,7.711803411,29.54365544,9.070924313,0,0,0,0,0.5,0.3158329427,0.1234999895,1
1,3,-28.73560781,30.40073848,174.8939485,11.22432629,1.714166093,13.20249088,0,0,0,0,1,0.8335999846,0.5839999914,1
2,8,-28.73560781,34.75285565,174.9881852,7.261758524,7.261758524,7.261758524,0,0,0,0,0.7870000005,0.7870000005,0.7870000005,1
1,3,-28.73560781,12.36465956,120.4521039,4.230012945,24.72931911,27.22363877,0,0,0,0,1,0.8335999846,0.5839999914,1
1,2,-28.73560781,14.77182772,138.5993854,7.711803411,29.54365544,9.070924313,0,0,0,0,0.5,0.3158329427,0.1234999895,1
1,3,-28.73560781,30.40073848,138.5993854,11.22432629,1.714166093,13.20249088,0,0,0,0,1,0.8335999846,0.5839999914,1
2,6,-28.73560781,34.75285565,138.6936221,7.261758524,7.261758524,7.261758524,0,0,0,0,0.7870000005,0.7870000005,0.7870000005,1
